first_word,first_code_emoji,first_code,max_num_second_word_in_strategy,assigned_second_guess,is_bin_solved,n_answers_in_bin,bin_probability,assigned_score_entropy,selected_second_guess_list
crane,⬛⬛⬛⬛⬛,00000,4,toils,False,263,0.1136,1.6998,"toils,spilt,pilot,south"
crane,⬛⬛🟨⬛⬛,00100,4,toils,False,134,0.0579,1.5467,"toils,spilt,pilot,south"
crane,⬛⬛⬛⬛🟨,00001,4,spilt,False,127,0.0549,1.5970,"toils,spilt,pilot,south"
crane,⬛🟨⬛⬛🟨,01001,4,toils,False,122,0.0527,1.2055,"toils,spilt,pilot,south"
crane,⬛⬛⬛⬛🟩,00002,4,toils,False,102,0.0441,1.5740,"toils,spilt,pilot,south"
crane,⬛🟨⬛⬛⬛,01000,4,south,False,90,0.0389,1.5698,"toils,spilt,pilot,south"
crane,⬛🟨🟨⬛⬛,01100,4,pilot,False,65,0.0281,1.2731,"toils,spilt,pilot,south"
crane,⬛⬛⬛🟨🟨,00011,4,toils,False,58,0.0251,1.2157,"toils,spilt,pilot,south"
crane,⬛⬛⬛🟩⬛,00020,4,south,False,58,0.0251,1.3039,"toils,spilt,pilot,south"
crane,⬛⬛⬛🟨⬛,00010,4,pilot,False,55,0.0238,1.4080,"toils,spilt,pilot,south"
crane,🟨⬛⬛⬛⬛,10000,4,toils,False,55,0.0238,1.4414,"toils,spilt,pilot,south"
crane,⬛🟩⬛⬛⬛,02000,4,pilot,False,51,0.0220,1.3917,"toils,spilt,pilot,south"
crane,⬛🟨🟨⬛🟨,01101,4,spilt,False,50,0.0216,0.9152,"toils,spilt,pilot,south"
crane,⬛⬛🟨⬛🟩,00102,4,spilt,False,49,0.0212,1.2014,"toils,spilt,pilot,south"
crane,⬛⬛🟩⬛⬛,00200,4,spilt,False,49,0.0212,1.4090,"toils,spilt,pilot,south"
crane,⬛⬛🟨🟨⬛,00110,4,toils,False,47,0.0203,1.3405,"toils,spilt,pilot,south"
crane,⬛⬛🟨⬛🟨,00101,4,spilt,False,46,0.0199,1.1651,"toils,spilt,pilot,south"
crane,⬛⬛🟩⬛🟩,00202,4,spilt,False,44,0.0190,1.1397,"toils,spilt,pilot,south"
crane,⬛🟨⬛⬛🟩,01002,4,south,False,40,0.0173,1.2652,"toils,spilt,pilot,south"
crane,⬛🟨⬛🟨🟨,01011,4,toils,False,27,0.0117,0.9656,"toils,spilt,pilot,south"
crane,🟨⬛🟨⬛⬛,10100,4,toils,False,27,0.0117,1.1078,"toils,spilt,pilot,south"
crane,⬛🟩⬛⬛🟩,02002,4,pilot,False,26,0.0112,0.9996,"toils,spilt,pilot,south"
crane,🟩⬛⬛⬛⬛,20000,4,toils,False,25,0.0108,1.0817,"toils,spilt,pilot,south"
crane,⬛🟨🟩⬛⬛,01200,4,south,False,24,0.0104,0.9994,"toils,spilt,pilot,south"
crane,⬛🟩⬛⬛🟨,02001,4,toils,False,22,0.0095,0.8892,"toils,spilt,pilot,south"
crane,⬛🟩🟩⬛⬛,02200,4,spilt,False,22,0.0095,1.0858,"toils,spilt,pilot,south"
crane,⬛⬛⬛🟨🟩,00012,4,toils,False,21,0.0091,1.0891,"toils,spilt,pilot,south"
crane,⬛⬛🟨🟨🟨,00111,4,spilt,False,21,0.0091,0.7775,"toils,spilt,pilot,south"
crane,⬛⬛🟨🟩⬛,00120,4,toils,False,20,0.0086,0.9343,"toils,spilt,pilot,south"
crane,🟨⬛⬛⬛🟨,10001,4,pilot,False,20,0.0086,1.1693,"toils,spilt,pilot,south"
crane,⬛⬛🟩⬛🟨,00201,4,toils,False,18,0.0078,0.9498,"toils,spilt,pilot,south"
crane,🟨⬛⬛🟨⬛,10010,4,pilot,False,18,0.0078,1.0211,"toils,spilt,pilot,south"
crane,⬛🟩⬛🟩⬛,02020,4,pilot,False,17,0.0073,0.8496,"toils,spilt,pilot,south"
crane,⬛⬛🟩🟩⬛,00220,4,spilt,False,16,0.0069,0.9783,"toils,spilt,pilot,south"
crane,⬛🟨⬛🟨⬛,01010,4,south,False,13,0.0056,1.0038,"toils,spilt,pilot,south"
crane,⬛🟩🟩⬛🟩,02202,4,spilt,False,13,0.0056,0.5663,"toils,spilt,pilot,south"
crane,🟨⬛🟩⬛⬛,10200,4,spilt,False,13,0.0056,0.8649,"toils,spilt,pilot,south"
crane,🟩⬛🟨⬛⬛,20100,4,pilot,False,13,0.0056,0.9287,"toils,spilt,pilot,south"
crane,🟩⬛🟩⬛⬛,20200,4,toils,False,13,0.0056,0.9750,"toils,spilt,pilot,south"
crane,🟩🟩⬛⬛⬛,22000,4,south,False,13,0.0056,0.9112,"toils,spilt,pilot,south"
crane,⬛⬛⬛🟩🟩,00022,4,spilt,False,12,0.0052,0.9287,"toils,spilt,pilot,south"
crane,⬛🟩🟨⬛⬛,02100,4,pilot,False,12,0.0052,0.7782,"toils,spilt,pilot,south"
crane,🟨⬛⬛🟨🟩,10012,4,south,False,11,0.0048,0.6142,"toils,spilt,pilot,south"
crane,🟨🟨⬛⬛⬛,11000,4,south,False,11,0.0048,0.9867,"toils,spilt,pilot,south"
crane,🟩⬛⬛⬛🟨,20001,4,toils,False,11,0.0048,0.9319,"toils,spilt,pilot,south"
crane,🟩⬛⬛⬛🟩,20002,4,toils,False,11,0.0048,0.9867,"toils,spilt,pilot,south"
crane,⬛⬛⬛🟩🟨,00021,4,toils,False,10,0.0043,0.8569,"toils,spilt,pilot,south"
crane,⬛🟨🟨🟨⬛,01110,4,pilot,False,10,0.0043,0.7365,"toils,spilt,pilot,south"
crane,🟨🟨⬛⬛🟨,11001,4,south,False,10,0.0043,0.7967,"toils,spilt,pilot,south"
crane,🟩🟩⬛⬛🟨,22001,4,toils,False,10,0.0043,0.7967,"toils,spilt,pilot,south"
crane,⬛🟨🟩⬛🟨,01201,4,toils,False,9,0.0039,0.5659,"toils,spilt,pilot,south"
crane,⬛🟩🟨⬛🟨,02101,4,toils,False,9,0.0039,0.3686,"toils,spilt,pilot,south"
crane,🟨⬛⬛⬛🟩,10002,4,toils,False,9,0.0039,0.8873,"toils,spilt,pilot,south"
crane,🟩🟨⬛⬛⬛,21000,4,toils,False,9,0.0039,0.8205,"toils,spilt,pilot,south"
crane,⬛⬛🟩🟨⬛,00210,4,spilt,False,8,0.0035,0.8278,"toils,spilt,pilot,south"
crane,⬛🟨🟨⬛🟩,01102,4,toils,False,8,0.0035,0.7242,"toils,spilt,pilot,south"
crane,🟩⬛⬛🟨⬛,20010,4,pilot,False,8,0.0035,0.7526,"toils,spilt,pilot,south"
crane,🟩🟨🟨⬛⬛,21100,4,toils,False,8,0.0035,0.8278,"toils,spilt,pilot,south"
crane,⬛🟨🟩⬛🟩,01202,4,spilt,False,7,0.0030,0.6406,"toils,spilt,pilot,south"
crane,⬛🟩🟩🟨⬛,02210,4,spilt,False,7,0.0030,0.5546,"toils,spilt,pilot,south"
crane,🟨🟨🟨⬛⬛,11100,4,pilot,False,7,0.0030,0.7591,"toils,spilt,pilot,south"
crane,🟩⬛🟨⬛🟨,20101,4,pilot,False,7,0.0030,0.7591,"toils,spilt,pilot,south"
crane,🟩🟨⬛⬛🟨,21001,4,toils,False,7,0.0030,0.5546,"toils,spilt,pilot,south"
crane,🟩🟩🟩⬛⬛,22200,4,spilt,False,7,0.0030,0.6731,"toils,spilt,pilot,south"
crane,⬛⬛🟨🟨🟩,00112,4,toils,False,6,0.0026,0.5775,"toils,spilt,pilot,south"
crane,⬛🟩🟩🟩⬛,02220,4,spilt,False,6,0.0026,0.3768,"toils,spilt,pilot,south"
crane,🟨⬛🟨⬛🟨,10101,4,toils,False,6,0.0026,0.5775,"toils,spilt,pilot,south"
crane,⬛🟨⬛🟨🟩,01012,4,toils,False,5,0.0022,0.5786,"toils,spilt,pilot,south"
crane,⬛🟨🟨🟨🟨,01111,4,toils,False,5,0.0022,0.4127,"toils,spilt,pilot,south"
crane,⬛🟩⬛🟨⬛,02010,4,toils,False,5,0.0022,0.2173,"toils,spilt,pilot,south"
crane,⬛🟩⬛🟩🟩,02022,4,south,False,5,0.0022,0.5786,"toils,spilt,pilot,south"
crane,🟨⬛🟨🟨⬛,10110,4,pilot,False,5,0.0022,0.6990,"toils,spilt,pilot,south"
crane,🟨⬛🟩⬛🟨,10201,4,spilt,False,5,0.0022,0.6990,"toils,spilt,pilot,south"
crane,🟨🟩⬛⬛⬛,12000,4,spilt,False,5,0.0022,0.6990,"toils,spilt,pilot,south"
crane,🟩⬛⬛🟩⬛,20020,4,toils,False,5,0.0022,0.5786,"toils,spilt,pilot,south"
crane,⬛🟨⬛🟩⬛,01020,4,south,False,4,0.0017,0.6021,"toils,spilt,pilot,south"
crane,⬛🟩🟨🟨⬛,02110,4,toils,False,4,0.0017,0.4515,"toils,spilt,pilot,south"
crane,🟨⬛🟩⬛🟩,10202,4,toils,False,4,0.0017,0.6021,"toils,spilt,pilot,south"
crane,🟩⬛🟨⬛🟩,20102,4,toils,False,4,0.0017,0.6021,"toils,spilt,pilot,south"
crane,🟩⬛🟨🟨⬛,20110,4,toils,False,4,0.0017,0.6021,"toils,spilt,pilot,south"
crane,🟩🟨🟨⬛🟨,21101,4,spilt,False,4,0.0017,0.6021,"toils,spilt,pilot,south"
crane,🟩🟨🟩⬛⬛,21200,4,toils,False,4,0.0017,0.4515,"toils,spilt,pilot,south"
crane,🟩🟩⬛⬛🟩,22002,4,spilt,False,4,0.0017,0.4515,"toils,spilt,pilot,south"
crane,⬛⬛🟨🟩🟨,00121,4,south,False,3,0.0013,0.4771,"toils,spilt,pilot,south"
crane,⬛🟩🟨⬛🟩,02102,4,toils,False,3,0.0013,0.4771,"toils,spilt,pilot,south"
crane,🟨🟨⬛⬛🟩,11002,4,toils,False,3,0.0013,0.4771,"toils,spilt,pilot,south"
crane,🟨🟨🟩⬛⬛,11200,4,toils,False,3,0.0013,0.2764,"toils,spilt,pilot,south"
crane,🟨🟩⬛⬛🟩,12002,4,toils,False,3,0.0013,0.4771,"toils,spilt,pilot,south"
crane,🟨🟩🟩⬛⬛,12200,4,spilt,False,3,0.0013,0.4771,"toils,spilt,pilot,south"
crane,🟨🟩🟩⬛🟩,12202,4,toils,False,3,0.0013,0.2764,"toils,spilt,pilot,south"
crane,🟩⬛🟩⬛🟩,20202,4,south,False,3,0.0013,0.4771,"toils,spilt,pilot,south"
crane,🟩⬛🟩🟩⬛,20220,4,toils,False,3,0.0013,0.2764,"toils,spilt,pilot,south"
crane,🟩🟨⬛⬛🟩,21002,4,toils,False,3,0.0013,0.4771,"toils,spilt,pilot,south"
crane,🟩🟩🟩⬛🟩,22202,4,toils,False,3,0.0013,0.2764,"toils,spilt,pilot,south"
crane,⬛⬛🟨🟩🟩,00122,4,toils,False,2,0.0009,0.3010,"toils,spilt,pilot,south"
crane,⬛⬛🟩🟨🟩,00212,4,toils,False,2,0.0009,0.3010,"toils,spilt,pilot,south"
crane,⬛⬛🟩🟩🟨,00221,4,toils,False,2,0.0009,0.3010,"toils,spilt,pilot,south"
crane,⬛⬛🟩🟩🟩,00222,4,toils,False,2,0.0009,0.3010,"toils,spilt,pilot,south"
crane,⬛🟨🟩🟨🟨,01211,4,toils,False,2,0.0009,0.3010,"toils,spilt,pilot,south"
crane,⬛🟩⬛🟨🟨,02011,4,spilt,False,2,0.0009,0.3010,"toils,spilt,pilot,south"
crane,🟨⬛⬛🟨🟨,10011,4,toils,False,2,0.0009,-0.0000,"toils,spilt,pilot,south"
crane,🟨⬛⬛🟩🟩,10022,4,toils,False,2,0.0009,0.3010,"toils,spilt,pilot,south"
crane,🟨⬛🟨⬛🟩,10102,4,toils,False,2,0.0009,0.3010,"toils,spilt,pilot,south"
crane,🟨⬛🟨🟨🟨,10111,4,toils,False,2,0.0009,0.3010,"toils,spilt,pilot,south"
crane,🟨⬛🟨🟨🟩,10112,4,toils,False,2,0.0009,0.3010,"toils,spilt,pilot,south"
crane,🟨⬛🟩🟨⬛,10210,4,toils,False,2,0.0009,0.3010,"toils,spilt,pilot,south"
crane,🟨🟨⬛🟨⬛,11010,4,toils,False,2,0.0009,0.3010,"toils,spilt,pilot,south"
crane,🟨🟨🟨⬛🟨,11101,4,spilt,False,2,0.0009,0.3010,"toils,spilt,pilot,south"
crane,🟨🟨🟨🟨⬛,11110,4,toils,False,2,0.0009,0.3010,"toils,spilt,pilot,south"
crane,🟨🟨🟩⬛🟨,11201,4,toils,False,2,0.0009,0.3010,"toils,spilt,pilot,south"
crane,🟨🟩⬛⬛🟨,12001,4,toils,False,2,0.0009,0.3010,"toils,spilt,pilot,south"
crane,🟩⬛🟨🟩⬛,20120,4,toils,False,2,0.0009,0.3010,"toils,spilt,pilot,south"
crane,🟩🟩🟨⬛🟨,22101,4,toils,False,2,0.0009,-0.0000,"toils,spilt,pilot,south"
crane,⬛🟨⬛🟩🟩,01022,4,toils,True,1,0.0004,-0.0000,"toils,spilt,pilot,south"
crane,⬛🟨🟨🟨🟩,01112,4,toils,True,1,0.0004,-0.0000,"toils,spilt,pilot,south"
crane,⬛🟨🟨🟩⬛,01120,4,toils,True,1,0.0004,-0.0000,"toils,spilt,pilot,south"
crane,⬛🟨🟩🟨⬛,01210,4,toils,True,1,0.0004,-0.0000,"toils,spilt,pilot,south"
crane,⬛🟨🟩🟨🟩,01212,4,toils,True,1,0.0004,-0.0000,"toils,spilt,pilot,south"
crane,⬛🟩⬛🟩🟨,02021,4,toils,True,1,0.0004,-0.0000,"toils,spilt,pilot,south"
crane,⬛🟩🟨🟩🟨,02121,4,toils,True,1,0.0004,-0.0000,"toils,spilt,pilot,south"
crane,🟨⬛⬛🟩⬛,10020,4,toils,True,1,0.0004,-0.0000,"toils,spilt,pilot,south"
crane,🟨⬛⬛🟩🟨,10021,4,toils,True,1,0.0004,-0.0000,"toils,spilt,pilot,south"
